Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40175355,09/02/2018 03:19:23 AM,09/02/2018 05:54:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,,,,,GUY BREWER BOULEVARD,112 ROAD,INTERSECTION,JAMAICA,,Precinct,Closed,09/02/2018 11:19:23 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:54:33 AM,12 QUEENS,,QUEENS,1043505,190676,PHONE,Unspecified,QUEENS,,,,,,,,40.68983998767087,-73.78633203665359,"(40.68983998767087, -73.78633203665359)"
40171415,09/02/2018 03:21:05 AM,09/02/2018 05:37:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,DUMONT AVENUE,DUMONT AVENUE,SARATOGA AVENUE,STRAUSS STREET,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,09/02/2018 11:21:05 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:37:22 AM,16 BROOKLYN,,BROOKLYN,1007721,180904,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66318530203588,-73.91539966887059,"(40.66318530203588, -73.91539966887059)"
40173309,09/02/2018 03:21:19 AM,09/02/2018 05:54:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,1470 OUTLOOK AVENUE,OUTLOOK AVENUE,BEND,GRISWOLD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:21:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:54:32 AM,10 BRONX,2054170021,BRONX,1035327,247104,PHONE,Unspecified,BRONX,,,,,,,,40.844770801289485,-73.81539222920935,"(40.844770801289485, -73.81539222920935)"
40172454,09/02/2018 03:21:41 AM,09/02/2018 06:03:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,207 MARION STREET,MARION STREET,RALPH AVENUE,HOWARD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:21:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:03:47 AM,03 BROOKLYN,3015130159,BROOKLYN,1006055,187243,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.680588688996664,-73.92138419348261,"(40.680588688996664, -73.92138419348261)"
40175227,09/02/2018 03:22:26 AM,09/02/2018 04:21:20 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10002,RIVINGTON STREET,RIVINGTON STREET,,,,,LATLONG,NEW YORK,,Precinct,Closed,09/02/2018 11:22:26 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:21:20 AM,03 MANHATTAN,,MANHATTAN,986848,201870,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72076285688932,-73.99062751870618,"(40.72076285688932, -73.99062751870618)"
40174094,09/02/2018 03:23:10 AM,09/02/2018 04:05:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303,64 VAN PELT AVENUE,VAN PELT AVENUE,LAGUNA LANE,NYCTA SUBWAY,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,09/02/2018 11:23:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:05:03 AM,01 STATEN ISLAND,5012110135,STATEN ISLAND,941242,170672,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.6350273799317,-74.15495535415103,"(40.6350273799317, -74.15495535415103)"
40172162,09/02/2018 03:23:36 AM,09/02/2018 05:25:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11222,574 MORGAN AVENUE,MORGAN AVENUE,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:23:36 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/02/2018 05:25:12 AM,01 BROOKLYN,3026910060,BROOKLYN,1001018,203152,PHONE,Unspecified,BROOKLYN,,,,,,,,40.72426612615234,-73.93950498848393,"(40.72426612615234, -73.93950498848393)"
40174835,09/02/2018 03:23:50 AM,09/02/2018 07:04:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10302,60 HARRISON AVENUE,HARRISON AVENUE,FABER STREET,SHARPE AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,09/02/2018 11:23:50 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:04:07 AM,01 STATEN ISLAND,5010810023,STATEN ISLAND,946367,171304,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.636785484605255,-74.13649385348492,"(40.636785484605255, -74.13649385348492)"
40175426,09/02/2018 03:24:00 AM,09/02/2018 05:05:50 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,PAULDING AVENUE,PAULDING AVENUE,DUNCAN STREET,GUN HILL ROAD,,,BLOCKFACE,BRONX,,Precinct,Closed,09/02/2018 11:24:00 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:05:50 AM,12 BRONX,,BRONX,1023407,257575,PHONE,Unspecified,BRONX,,,,,,,,40.873571418095906,-73.85841346762,"(40.873571418095906, -73.85841346762)"
40172099,09/02/2018 03:25:00 AM,,DSNY,Department of Sanitation,Electronics Waste,Recycling Electronics,Sidewalk,11203,5487 KINGS HIGHWAY,KINGS HIGHWAY,AVENUE D,BEND,,,ADDRESS,BROOKLYN,,N/A,Open,,The Department of Sanitation is in the process of investigating this complaint.,,17 BROOKLYN,3047750029,BROOKLYN,1005006,173634,PHONE,Unspecified,BROOKLYN,,,,,,,,40.643237525923496,-73.92520815228391,"(40.643237525923496, -73.92520815228391)"
40175714,09/02/2018 03:25:19 AM,09/02/2018 03:38:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,,,,,FLATLANDS AVENUE,EAST   51 STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 11:25:19 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:38:35 AM,18 BROOKLYN,,BROOKLYN,1004595,167653,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62682191166046,-73.92670717507299,"(40.62682191166046, -73.92670717507299)"
40170981,09/02/2018 03:26:19 AM,09/02/2018 07:58:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,215 NORWOOD AVENUE,NORWOOD AVENUE,ARLINGTON AVENUE,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:26:19 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:58:55 AM,05 BROOKLYN,,BROOKLYN,1017838,187335,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.680804339796616,-73.87890131919961,"(40.680804339796616, -73.87890131919961)"
40171463,09/02/2018 03:26:54 AM,09/02/2018 06:26:21 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,64 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 11:26:54 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:26:21 AM,12 MANHATTAN,1022340039,MANHATTAN,1005353,254658,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86562677647935,-73.92370348310115,"(40.86562677647935, -73.92370348310115)"
40176298,09/02/2018 03:27:13 AM,09/02/2018 07:29:36 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453,1895 WALTON AVENUE,WALTON AVENUE,MT HOPE PLACE,EAST 177 STREET,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:27:13 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/02/2018 07:29:36 AM,05 BRONX,2028520021,BRONX,1009351,248841,PHONE,Unspecified,BRONX,,,,,,,,40.84965039952268,-73.90927076791505,"(40.84965039952268, -73.90927076791505)"
40174836,09/02/2018 03:27:15 AM,09/02/2018 07:23:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,117-10 103 AVENUE,103 AVENUE,117 STREET,118 STREET,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 11:27:15 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:23:26 AM,10 QUEENS,4095550004,QUEENS,1032363,189805,PHONE,Unspecified,QUEENS,,,,,,,,40.68751688052065,-73.82651514488597,"(40.68751688052065, -73.82651514488597)"
40174604,09/02/2018 03:27:16 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,,,,,53 STREET,ROOSEVELT AVENUE,INTERSECTION,WOODSIDE,,Precinct,Assigned,09/02/2018 11:27:16 AM,Your complaint has been received by the Police Department and additional information will be available later.,09/02/2018 03:49:47 AM,02 QUEENS,,QUEENS,1008771,210520,PHONE,Unspecified,QUEENS,,,,,,,,40.744471367626446,-73.91150714496824,"(40.744471367626446, -73.91150714496824)"
40172793,09/02/2018 03:27:49 AM,09/02/2018 05:21:07 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10035,50 PALADINO AVENUE,PALADINO AVENUE,BEND,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 11:27:49 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 05:21:07 AM,11 MANHATTAN,1018080001,MANHATTAN,1003628,230443,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7991675460131,-73.93001005544936,"(40.7991675460131, -73.93001005544936)"
40175774,09/02/2018 03:28:02 AM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40174935,09/02/2018 03:28:02 AM,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40174157,09/02/2018 03:28:02 AM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40172545,09/02/2018 03:28:02 AM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40176522,09/02/2018 03:28:03 AM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40173996,09/02/2018 03:28:03 AM,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40173379,09/02/2018 03:28:03 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10460,1956 CROTONA PARKWAY,CROTONA PARKWAY,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,06 BRONX,2029850038,BRONX,1015982,246199,PHONE,Unspecified,BRONX,,,,,,,,40.84237755161368,-73.88531510513788,"(40.84237755161368, -73.88531510513788)"
40173969,09/02/2018 03:28:05 AM,09/02/2018 07:28:34 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,2354 MACLAY AVENUE,MACLAY AVENUE,PARKER STREET,ZEREGA AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:28:05 AM,The Police Department issued a summons in response to the complaint.,09/02/2018 07:28:34 AM,10 BRONX,2039910014,BRONX,1025382,245183,PHONE,Unspecified,BRONX,,,,,,,,40.83955015033507,-73.85134818072878,"(40.83955015033507, -73.85134818072878)"
40176363,09/02/2018 03:28:18 AM,09/02/2018 04:41:31 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,251 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,BEND,BAINBRIDGE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:28:18 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/02/2018 04:41:31 AM,07 BRONX,2033350038,BRONX,1017157,257552,ONLINE,Unspecified,BRONX,,,,,,,,40.87353380455267,-73.88101272340909,"(40.87353380455267, -73.88101272340909)"
40174163,09/02/2018 03:28:40 AM,09/02/2018 04:08:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,843 DEKALB AVENUE,DEKALB AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:28:40 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:08:06 AM,03 BROOKLYN,3017770068,BROOKLYN,1000257,191551,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69242554350673,-73.94227807655137,"(40.69242554350673, -73.94227807655137)"
40174758,09/02/2018 03:28:51 AM,09/02/2018 06:51:55 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11230,1434 EAST 12 STREET,EAST 12 STREET,AVENUE N,AVENUE O,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:28:51 AM,The Police Department issued a summons in response to the complaint.,09/02/2018 06:51:55 AM,14 BROOKLYN,3067490021,BROOKLYN,994751,163078,PHONE,Unspecified,BROOKLYN,,,,,,,,40.614281629065545,-73.96217727676768,"(40.614281629065545, -73.96217727676768)"
40171025,09/02/2018 03:29:31 AM,09/02/2018 08:21:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11218,1249 36 STREET,36 STREET,TEHAMA STREET,CLARA STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:29:31 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 08:21:13 AM,12 BROOKLYN,3053080040,BROOKLYN,988267,173484,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64284921845925,-73.98552529057919,"(40.64284921845925, -73.98552529057919)"
40170582,09/02/2018 03:29:33 AM,09/02/2018 05:06:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,964 EAST 229 STREET,EAST 229 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:29:33 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:06:52 AM,12 BRONX,2048640183,BRONX,1025336,262920,PHONE,Unspecified,BRONX,,,,,,,,40.88823299105215,-73.85140568711614,"(40.88823299105215, -73.85140568711614)"
40171706,09/02/2018 03:29:50 AM,09/02/2018 04:25:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,,,,,WELLER LANE,CRAFT AVENUE,INTERSECTION,ROSEDALE,,Precinct,Closed,09/02/2018 11:29:50 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:25:23 AM,13 QUEENS,,QUEENS,1058055,176350,PHONE,Unspecified,QUEENS,,,,,,,,40.650409128854896,-73.7340232468534,"(40.650409128854896, -73.7340232468534)"
40174126,09/02/2018 03:30:00 AM,09/02/2018 07:13:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,32-11 HEALY AVENUE,HEALY AVENUE,BAY 32 STREET,BAY 32 PLACE,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,09/02/2018 11:30:00 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:13:16 AM,14 QUEENS,4157490197,QUEENS,1048446,159206,MOBILE,Unspecified,QUEENS,,,,,,,,40.60342748697751,-73.76881482270825,"(40.60342748697751, -73.76881482270825)"
40174864,09/02/2018 03:30:14 AM,09/02/2018 04:50:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,135-37 230 STREET,230 STREET,135 AVENUE,137 AVENUE,,,ADDRESS,SPRINGFIELD GARDENS,,Precinct,Closed,09/02/2018 11:30:14 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:50:38 AM,13 QUEENS,4131640018,QUEENS,1055861,184863,PHONE,Unspecified,QUEENS,,,,,,,,40.67379334481568,-73.74183947223976,"(40.67379334481568, -73.74183947223976)"
40176291,09/02/2018 03:30:23 AM,09/02/2018 04:01:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11411,,,,,SPRINGFIELD BOULEVARD,LINDEN BOULEVARD,INTERSECTION,CAMBRIA HEIGHTS,,Precinct,Closed,09/02/2018 11:30:23 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:01:00 AM,13 QUEENS,,QUEENS,1055351,193031,ONLINE,Unspecified,QUEENS,,,,,,,,40.69621665319137,-73.7435918403415,"(40.69621665319137, -73.7435918403415)"
40173859,09/02/2018 03:30:54 AM,09/02/2018 07:25:29 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,,,,,MARCONI PLACE,HERKIMER STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 11:30:54 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:25:29 AM,16 BROOKLYN,,BROOKLYN,1008479,186164,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67762077680214,-73.91264858208196,"(40.67762077680214, -73.91264858208196)"
